NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	T.cells.proliferative	Mast.cells
CCL3	0.393712137320272	0.0192032875087636	1.87262226345107	0.0223666951641921	0.740531006036986	0.0139316605171268	0.0392880762274683	0.0154585721740438	0.0466177898410662	0.122225332417131	0.11601176554266	0.757725904610559	0.019591870257909
KRT81	0.0163585698175265	0	0.000998654239732751	8.01709108412563e-05	0	0.000240912116868534	0	0.00211000378955397	0.00567550923313907	0.00044862472047276	0.00236445120482361	0.00313253951816432	0
MT1E	0.243167561379784	0.299343065352618	0.29425105454779	0.216839462235718	0.208964572663108	0.00809743186786967	1.66601844144291	0.767631064468672	1.18728994533719	0.0794889987202954	0.550326822953665	0.717128269849894	0.101170952138447
HSP90AA1	3.10007967260037	2.95162318559679	2.53611462828817	2.90168239341166	2.76839207005219	2.50058025470467	2.34562977613783	2.11308253115085	2.38532778026304	1.85506653623896	2.598130574911	2.8681707581244	2.70523966711389
KIR2DL3	0.0212653417311791	0.000402034430276712	0	9.74519356578474e-05	0.0756922765144825	0	0	0	0	0.000142665475066864	0	0.0036035744163726	0
KLF2	0.71475527315429	0.550848951973261	0.616097312764808	0.9954334626483	2.08080783659931	1.4780180802666	1.25459019575554	2.84225916566358	0.993068329555777	0.773797838624265	0.306696596725536	0.297843582425191	0.116430545908425
GFPT2	0.0675077953329321	0.00140834788062969	0.0105875554037976	0.00877725724859812	0.0215561649029305	0.000749259549216651	0.0970600545741923	0.00988664824042812	0.270100553019151	0.00611006372251825	0.00568555051158787	0	0.0211925539578795
TNFSF4	0.0318875939231775	0.00456863311600541	0.0101889682921098	0.0112615705209169	0	0.00190572837956764	0.00370564299670858	0.00128852116643363	0.0151673193764196	0.000640415730858166	0.0470053452204634	0.204791182401029	0
GZMH	1.10641391977881	0.0257120892571217	0.0703275467992694	0.139172346310684	2.65100357470835	0.00722328936923589	0.0287084433593479	0.0233297594660958	0.0178268196495365	0.0467816401476744	0.0670407379862798	1.00135930256026	0.0138300459282619
JUN	2.55854249477068	2.02870392011182	1.86933156667034	2.48789813072901	2.05885523651353	2.07344626544437	3.3277200192559	3.23036376971199	3.25186311133845	2.37832370838189	2.0143188974676	1.95488135716856	1.221310588078
DNAJA4	0.128726699232462	0.191749454406983	0.252016258056542	0.14722376893474	0.0473561891042206	0.0790942057322099	0.123234795554662	0.160042833820784	0.138776542226062	0.0268086934098411	0.200649510515898	0.225023939068428	0.096539644589276
ZFAND2A	0.494823937405553	0.429847007172318	0.50245838510181	0.432866165657243	0.448639622948874	0.367192427919631	0.476018975947903	0.426881788675472	0.579799608649648	0.28451936490952	0.462899104499864	0.306541013718339	0.34598100009547
HSPD1	1.28401410315753	1.51108342661769	1.30836345660655	1.21618536952024	0.837292308485902	1.30766499158307	1.06659222064262	0.508008286118722	1.00768061946702	0.726548392174453	1.46223057068601	1.49054447282974	0.802241266880344
HSPB1	1.02574065892984	1.3763453954425	1.91170929138924	1.11965354947089	0.73413383516687	1.20833704280327	3.08520706312804	1.89470619669649	2.68916278895514	1.72597219728623	1.50421977980284	1.42567851210926	0.771014230349178
DNAJB4	0.354758657221156	0.444828615476909	0.274988002132503	0.404963134640683	0.261492479482922	0.253355884109463	0.965239645461923	0.607930343015043	0.682198657295733	0.396089401066213	0.338023425128908	0.206426984807515	0.195251583645918
RHOB	0.60478827230826	0.335313649998525	0.959812101711523	0.375563495487281	1.12538349890457	0.91576017428018	2.65616799906216	2.2030515861607	1.53635867844919	0.946568579909304	0.617410287374979	0.614620711046498	0.0996726278250386
FOS	2.57520754446505	2.02550552681023	2.24321024943834	2.55589216714588	2.13639591890213	1.82951438801432	3.67488321109999	3.3789636052712	3.90391902547018	1.85503527327626	1.57295691206134	1.29988122057077	0.885226362828321
HSPH1	1.42488637656581	1.5292330844428	1.19100510501228	1.3264909873798	0.837720578483403	1.20607163758048	1.03069429648266	0.749136777879069	1.06867791700263	0.630549133504577	1.15170191638607	1.22392115343223	0.842864543647025
ATF3	0.514150813580451	0.237120382833146	1.23578341809423	0.341335833339793	0.200738977372725	0.291957360096878	1.76620470018692	0.927610890080478	1.65600719589852	0.396660369202279	0.338980319155253	0.513575364951194	0.276902981089284
GPR15	0.0418283885622537	0.141033054635797	0.0121292850142454	0.064610986609035	0	0.0202596829654385	0.00741320800982963	0.00666353516916265	0.0125908735709366	0.0374284432928117	0.0277012632977587	0.00226946274578013	0.00222120894437517
CREM	1.49916918333999	2.05469569766	1.08630094319821	1.3419794917843	0.766106155671643	0.75426623062165	0.244608863047321	0.259110810111426	0.177999995111489	0.248665501435642	1.83317536038194	0.710123882489406	1.51772563201214
HSPE1	1.74568123292576	1.86149628342234	1.50018647030739	1.58882053919329	1.71866654010047	1.68441781754891	1.38993386390747	1.10687977277479	1.4064078776098	1.11057935654002	1.90428795094044	1.81447592136529	1.09925114249907
ANXA1	2.17857128778813	0.305341198302764	1.57381764152768	2.41810644664517	1.65773495643412	0.0364543623396771	0.615262110283186	1.13722529521564	1.31498137996711	0.224313065173278	0.98702742946172	1.06324107043332	3.65005547600897
DNAJA1	1.57611270539925	1.45315155568963	1.15667218843276	1.32103257596199	1.23838945376413	1.03977289817661	1.33100329139311	1.22961901338126	1.47660452468989	0.506428935479713	1.24052533733284	1.18334014586395	1.6263920564463
AL627171.2	0.155518175626372	0.188924820635757	0.185839432014598	0.30525596863787	0.105470950445124	0.21052534968701	0.032154791021081	0.0662131167091621	0.0966624712435928	0.105071814941205	0.336595163843251	0.70770534625248	0.150561334932338
IL1R2	0.000192065629165218	0.304942336478859	0.134652656615494	0.000409254547567035	0	0.000471280814490421	0	0	0.00608982409115451	0.000353065196814595	0	0.000839534919382006	0
CCR8	0.00129792265763908	0.573815778350853	0.00324737802408462	0.00995106046710308	0	0.000115039087013438	0	0.00735388637810236	0.00174836277586323	0.000681517441520746	0.033078169473252	0.0173062428790955	0
CD177	4.70545300477545e-05	0.161004879640352	0.00169580876724229	0.00030247128887576	0	0	0	0	0	0.000144418913127527	0	0	0
HSPA8	3.05348443997493	3.03480210117838	1.82788196356149	2.80020332069573	2.78556688210525	2.29729153300099	2.12352088520016	1.7881979062349	2.18008891107149	1.33999301971162	2.48751668950396	2.35430432253585	2.03975094324987
TXNIP	1.13537514319676	0.937558633369872	0.805426457639951	1.42273226305825	2.12026989741966	1.1528816869357	1.30480585942629	1.58481054687075	0.820042626584654	0.550051986318848	1.05173579717539	0.426623504505017	0.945467338788092
EGR1	0.29859344946069	0.267368241461737	0.626325223322933	0.296879071203726	0.175282307075711	0.243553895657414	2.01985181534216	1.27414564853496	2.32359804004292	0.333518296947542	0.114940730884059	0.194806638572773	0.227289755064016
XIST	0.142110658578563	0.225390905319965	0.328263916841933	0.207988470381357	0.229983790617897	0.201138124835875	0.193247816913062	0.192446755796321	0.342594940177805	0.314787779148274	0.159519444956566	0.355448615605085	0.504408363652089
CCL5	3.79709292773722	0.176310826080165	0.567830370699541	1.70852800223064	3.92311989584622	0.223977464039477	0.114975926060416	0.219367492917261	0.289834083195366	0.311252113757873	0.826325032930576	2.51544858709046	0.205298856096265
CACYBP	1.08790380219513	1.55800314369024	0.629711539178037	1.02465898593901	0.973030454170925	0.909074202419608	0.67005726775491	0.465579696666718	0.599386072737949	0.345575583333719	1.19362318016934	1.36873295580361	0.45597771730129
DDX3Y	0.115340659823871	0.101210746201597	0.152039348720165	0.133165687236138	0	0.125802703966979	0.0897920715884178	0.167634410826965	0.069084839150947	0.0240508501461369	0.171277962346499	0.185342663905473	0
LGMN	0.00213739777861305	0.121596036496506	0.48452680490147	0.00509285378208343	0	0.239318487987115	0.351907645547828	0.133785861840579	0.332793601497218	0.0654421040630289	0.024455667749763	0.0339434822073453	0.00315145874427768
LAIR2	0.0251630821503306	0.400271174768171	0.00469499240423807	0.0167657956070106	0.353094634871943	0.000159052176163826	0	0	0.00103244297872367	0.0021449006257808	0.415547289429614	0.130928511438871	0
MAGEH1	0.0388822932330817	0.776571567520391	0.0318814150158248	0.0329734945726924	0.0490950137505317	0.0339610943647457	0.193321514084571	0.144403427298867	0.179999891984011	0.0913081488270484	0.342615630735626	0.109120383698	0.0236693303339033
RPS10	0.648384187952581	0.473375222773893	0.42051102537022	0.794603946066284	0.982928165688703	0.662489957763319	0.263915188538222	0.194534452797967	0.454819378414225	0.232503261865638	0.379632926535381	0.274663459347073	0.384705468888968
ENTPD1	0.0945046872755011	0.376723301626589	0.185126941730306	0.0202589240269569	0.00522179984363528	0.143056780284332	0.167818380364403	0.400088044752025	0.196556391050737	0.115809746552342	0.295816970709637	0.437320886102349	0.00610198067198622
LRRC61	0.0100004898468046	0.0434303160351681	0.00606462723364107	0.00870192484098943	0.00879767202847944	0.016187379952005	0	0	0.0130943161212841	0.00462847718434703	0.0197301172834854	0.00324977408327886	0
DUSP1	2.18006824315212	2.12463591485377	2.12414411393339	2.1207158953742	2.00324609207299	1.80396270296302	2.4221247542366	2.92619022163291	2.80980908651618	1.30552270737061	1.73370103061662	1.04958140704956	0.762038023028159
HSP90AB1	2.27405958965666	2.29800466313632	2.02644668606068	2.0758775024429	1.8898281460483	2.303868538789	2.27104980475249	1.81843847368069	2.23539096967917	1.03144222242089	1.98692795746788	1.81764217222953	2.79706948915236
APOE	0.00991365139267504	0.0206672871063981	1.35986120274221	0.00546564502271906	0.00118472842640954	0.00731688199081387	1.06459362384199	0.0240637559767336	0.644322217840869	0.0142319321431565	0.00565717568603393	0	0.0515141587198924
SPP1	0.00684835086011793	0.00180196210763198	0.869320259991755	0.00184491907384654	0	0.00233822104618131	0.00632288577479939	0.0108575522720539	0.0514295176696454	0.00244557181961097	0.000902277358231374	0.00177423511077105	0
FCER1A	9.9410479126387e-05	0	0.318276065372144	0.000260164961580779	0	0	0	0	0.00111834322261399	0.00272990480063623	0	0	0.955792340332802
APOC1	0.0072127600204882	0.0157503759992706	1.35839718562683	0.00852921496892899	0.0115628666899532	0.0104654301674755	0.143913957989803	0.0152513443640398	0.151692156612034	0.00629388929704075	0.0165451656368728	0.0213183661775516	0.214510279848742
CHIT1	0.0026964133482316	0.00306979635909785	0.258683764796807	0.00115341859629437	0.014569506241913	0.00549029673399162	0	0.0045098742486316	0.0133664658635165	0.00669491555467882	0	0	0
RNASE1	0.0032095435342195	0.00463998417527461	0.679298807629354	0.00411588966241444	0	0.00320960452061789	0.0633000945029166	2.8791609091923	0.0111007340718835	0.00460777549385872	0.00136124867518611	0.0066175287938147	0.00249475951942171
S100B	0.0161307998233894	0	0.373642880122777	0.0038453852058394	0.371612592361794	0.000102432500054365	0	0	0.0186664176952146	0.000150711484513204	0.00532449658188518	0.00775468760886913	0
CD1A	0	0	0.102100609698562	0.000160861136560035	0	0.00280831340041108	0	0	0	1.85276512128784e-05	0.00070080259055885	0	0.00625132694571412
CCL13	9.83480803830025e-05	0	0.160331835757312	0.00010838163729772	0	0	0	0	0.0786016746151095	1.11570893285837e-05	0	0	0
CCL18	0.010448685593746	0.00751447349027282	0.354983768618182	0.00247275957480642	0.0344874788964411	0.00197838205616869	0	0.00730121100731354	0.0413249780388277	0.00115305403751381	0.000599709479475116	0.00505925900628812	0.0017038791607194
CD207	2.23766773553813e-05	0.000262605918003661	0.111149625572162	3.69405692225177e-05	0	4.27851831874168e-05	0	0	0	0	0	0	0
IL1B	0.00201188795822346	0.00410617743807096	1.72440820884784	0.00240533271887369	0	0.00452561828060536	0	0.00310113288850022	0.00235638671829936	0.00146979925017485	0.00999205303373333	0.00834304531148989	0.0315788629716241
C1QC	0.00318945933152157	0.00274701097562219	1.73608287271143	0.00208756789518698	0.000884253913244629	0.00300115703152601	0	0	0.113959261262122	0.00312392404497369	0.00515644550453309	0.00489129075152137	0
SELENOP	0.00128637685319276	0.000598282405869176	0.27041200152971	0.000374598013229539	0.00235216572577544	8.54766416236249e-05	0.679502266970022	0.61971476164451	1.69683155157303	0.00534478536684239	0.00236576926275486	0	0
NUPR1	0.00305618378634647	0.000601176990113985	0.471942125111012	0.000652129328813293	0.00859316523453434	0.00256977135093958	0.949998210262275	0.209854155904404	1.39883818463107	0.00150423010490674	0.00142487604868728	0.00197405522163287	0
CXCL9	0.000779974191919053	0.000378423755147796	0.307880879714532	5.87309615923384e-05	0	0.000801027936242207	0.0450446604684912	0.0197224654301434	0.0641708480913203	0.000848888745472774	0.00221945854053782	0.00116041005587068	0
C1QB	0.00637351307755068	0.0062826113425409	1.62073120957574	0.00351078547407047	0.000300474513164916	0.00150465160564444	0.0101861113861262	0.00415752889351522	0.065169504883188	0.000629056382211259	0.0123857935172952	0	0
FCGBP	0.00875964287143262	0.000838807375939686	0.121669742058157	0.00152769469681723	0.00865586286934808	0.00132506296417486	0	0.00178670704090594	0.000710852761974419	6.92188799629986e-05	0.00181506198849244	0.000904585208184574	0
CD1E	2.95533713128255e-05	0.000410845302987839	0.212269084592267	7.85415024957903e-06	0	7.80073550332631e-05	0	0	0	0	0	0	0
FOLR2	0.00095561471329692	0	0.337674287175695	0.00042830578125003	0.00322722681698345	0.0411497772044735	0	0	0.00581595549936608	0.00696701934977136	0.00085808245262603	0.0167069167500954	0.00595106100311325
IFI27	0.0157612915538318	0.0162821259522187	0.350832305783805	0.0108973785465632	0.00800186564455915	0.00661386531256968	0.391721647418738	3.54720495159681	0.158494893240175	0.0195712620254282	0.0042879577692386	0.00420171114682611	0.0119823514007677
FCN1	2.90989147428545e-05	0	0.484407259735584	0.000146941822769979	0	8.29991793753687e-06	0	0	0.000123803857435224	0	0	0	0
PLTP	0.00368588972528451	0.00346235956806276	0.506930939699884	0.00256142015358441	0.00807554246267849	0.00553444023772366	0.616232885040467	0.0508436306776085	0.942135391286398	0.0822135477743717	0	0.0132020789010467	0.00277665406909798
EREG	0.00188772425501366	0.000163874351616174	0.832569253162658	0.000604651410513251	0	0.000239261743182093	0.00136914925684164	0	0.000123803857435224	0.000264111549026854	0	0	0
THBS1	0.105438609607819	0.0102180966453265	0.333962112711363	0.0908291939753085	0.00583379278732327	0.00168860782482251	1.3499380097686	0.0273645930312543	0.888492777825759	0.0147236328269299	0.0408474015016981	0.0294615414733273	0.18218152306993
GPNMB	0.0010937681969373	0.00108453982576952	0.590994428272767	0.00123730523944161	0.000893574188964549	0.000171748776240106	0.0592801489287936	0.00241738349583812	0.307999344264793	0.00267257899367378	0.000873917968090693	0	0.0409552511928107
S100A8	0.00120953366131569	0.000343883382465311	0.841089484993341	0.000450144425623018	0.00423395004334442	0.00166485794994906	0	0.00469167353105424	0.0302643455679507	0.00119735575246831	0.00373875991441931	0	0
C1QA	0.00557752202775754	0.00414968338019122	1.83993285370887	0.00234755975523535	0.00723611114213396	0.0025712089748534	0	0	0.0729127120173188	0.00297588744225986	0.00276483855032402	0.00614226821061593	0
CCL22	0.000138304539712661	0.0181589597528254	0.166290262437858	7.18526540702796e-05	0	0.00484999968192626	0	0	0	0.00122124246248867	0.0034086861536644	0.0119362123149103	0
UBD	0.000560362031587277	0.000676521078495131	0.187765144871448	0.000236697218983624	0	0.000473112590299426	0.0353057325212309	0.0243952463353374	0.260461578901033	0.00395428904065122	0.00860712645792035	0.00875149296005741	0
HLA-DQB2	0.00819499088894833	0.0143983599358566	0.510099017954097	0.00605536635584481	0.00142420452393385	0.0394843874193891	0.00764076133314355	0.0165623597045968	0.00581552901842889	0.00559512261873863	0.00676603305592428	0.00368580270460393	0.00450194870488639
CXCL8	0.00308273876036873	0.00799951399236778	2.05129090569415	0.00440581430345407	0.00028387424944749	0.00514192495833479	0.0476842221903913	0.052435669394706	0.0712858312824273	0.00484375757872494	0.00904858202646907	0.000746954563712306	0.0270713202180467
MMP12	0.00021538672138196	9.47286051306528e-05	0.151515090578156	9.76449730353514e-05	0	0	0.0093121374012332	0.000306259645525748	0.00239126159706602	0.000151304141586821	0.00157684443367742	0	0
CLDN1	4.77710089223595e-06	0.000199807452946578	0.130669136645516	5.25729924053828e-05	0	1.42675906770578e-05	0.00195203791928288	0	0.0174782325946493	0	0.00175691516305362	0	0
CXCL3	0.0061884069446491	0.00203258026641109	1.33871039900025	0.00393613935303038	0	0.00226962027002077	0.0785004602041869	0.199623868331422	0.279442897931787	0.00493475197674612	0.000518340738545287	0.00259705829886425	0.00496818106796785
CYP27A1	0.000281294936305736	0.000445209574745103	0.183966351371268	6.01380047511774e-05	0	1.92399380592427e-05	0.113059207646364	0.062790213459556	0.25409761109894	0.000791238793113997	0	0	0
CSF2	0.0135579288912844	0.00329321196136075	0.0613534475824154	0.0208916864916548	0.00520726489310218	0.000699840214456556	0.00252249889367737	0.00105378092013466	0	0.00151305391014849	0.124258245408298	0.0402627718503678	0.141370103612897
CCR7	0.190965894926461	0.361624563325028	0.384173975835648	0.529632955851716	0.0073774300806707	0.8750781849353	0.0060003511424077	0.0237286806022409	0.0429344374154029	0.041547927243118	0.358761260825014	0.128134203120942	0.0474941168955912
LTB	0.520949421917143	2.063308774442	0.380806348428942	1.37681319436622	0.107324105506943	1.74945202439303	0.0702425601962045	0.0524448518480475	0.06055813433712	0.0844563949911039	0.897032630071065	0.258352736650153	0.152419515722637
CTSD	0.610740769374457	0.47983532964408	1.62757856223255	0.334523286511602	0.533696741988751	0.125132894455636	0.985685430911615	0.509222266335955	0.628275272694569	0.293811627489215	0.686652917427205	0.856931589139525	1.96245111010773
SERPINB2	0.000232756286901222	0	0.0843857787540784	7.05085257425907e-05	0	0	0	0	0	0	0	0	0
CCL20	0.0267947308048078	0.151808838555941	0.697400548440796	0.152598473596545	0.00246348718040387	0.0026977788041415	0.00113095220759037	0.00600997240452847	0.0636121279689039	0.00666693463252575	0.0676817349955162	0.0336742168820348	0.0149490954722
CLEC10A	0.000129562659402415	0	0.543754371899248	0.000145686921529365	0	0	0	0	0.000111626740797149	0	0	0	0
FN1	0.00551710993268973	0.00364677174799712	0.590118477137187	0.00243152726109042	0	0.00305230033667951	2.01371331813372	0.22627640252655	2.32644905054496	0.0036245988883541	0.00437828387178773	0	0.00421411591286769
TACSTD2	0.000236342045964303	0.000146423719078679	0.0614060163204777	0.000988924061054226	0	0.000128440920237764	0.0382490091318165	0.0640389949855573	0.0214657090854101	8.24421941351588e-05	0.00147971236455802	0.00195550498509639	0
RARRES1	0.000121727317846005	0.000380348895877125	0.09928090443057	0.000369271230889662	0	0.000937093330972536	0.0517165470328915	0.012604161680792	0.812074202437932	0.000354583228632367	0	0	0.157291417055545
CCL17	0.000114052057037302	0.00062966953670209	0.163881289119384	0.000281058909542269	0	0.00550915297506426	0	0	0	2.80503266629828e-05	0	0.0125083674282886	0
IL22RA2	2.27751919207701e-06	0	0.0261035216775529	0	0	0	0	0	0	0	0	0	0
