NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	T.cells.proliferative	Mast.cells
CD7	1.66011473021785	1.70173163358782	0.146400270983577	0.922672943866183	1.0053216958922	0.0171838430404952	0.0357644195909853	0.058735519268093	0.0284644632259222	0.0576959296586839	1.99110912460529	1.16188859347502	0.231559584213763
GZMM	0.836904947299482	0.304335188865662	0.0544859299312035	0.45288539519479	1.31118980217481	0.008534974165082	0.0146295145705894	0.0370705129055495	0.0161110972144529	0.02994162256519	0.541554689056383	0.288779810825984	0.0174505390277525
OASL	0.416061949195868	0.103380107316616	0.101906198859215	0.175684138067944	0.198904314097457	0.0102540650791304	0.0103819886843363	0.0479922889993432	0.00721296622052373	0.0394292683104674	0.172177726339675	0.42432218670845	0.0263266826162533
VCAM1	0.167598510079067	0.00643734749504699	0.0100866982464989	0.00331163454738534	0	0.00142185635673925	0.371004728034691	0.051010793112637	0.280531075332552	0.00159408756864793	0.00354874540945727	0.29564348312219	0
TNFRSF9	0.234059132038427	0.564060035540124	0.0994858515324692	0.0282401919003801	0.0622202197084902	0.00302208121035892	0.00482170957106131	0.00950896353757337	0.00348457978864021	0.00662227985262871	0.100871621580895	0.377797715306282	0.18665357755155
APOBEC3G	0.74151183983213	0.228814629291427	0.126693542512755	0.308311271743719	0.707337014443605	0.20008937384025	0.0879762983432523	0.0887758896815196	0.0473928840583181	0.116706909152143	0.437385589913456	0.836151172280312	0.0661152389584755
ZEB2	0.540843658461831	0.0821803489617063	0.865422997853408	0.13036877438453	0.95350948165408	0.207372126487456	0.548131484289964	0.121367626199115	0.466999573386557	0.0188032946130543	0.423010759564217	0.451914767344793	1.24388550333425
CMC1	0.473955752293866	0.171083996254785	0.198533028941602	0.167499340576262	1.20410401067083	0.0802922890921422	0.125536011435367	0.169967228843925	0.184969082890669	0.115053093982465	0.177108110413104	0.300109690705935	0.10778556567471
SH2D1A	0.620660466796399	0.595371402251948	0.0436413736703495	0.330761984635607	0.476047576600172	0.00588845536338151	0.011524048226851	0.026736925760012	0.0440018579975529	0.0180184431757891	0.644192230296944	0.596574348688126	0.0114080862123139
HAVCR2	0.19275373359708	0.0890382032086912	0.400827040125926	0.0168298946762312	0.0834830446818995	0.00585119283338736	0.00177636720516064	0	0.00307171676546482	0.00357214231021477	0.248308538807604	0.342814734101295	0.689972927943379
YBX3	0.374780282227318	0.0298102084719842	0.558171536301573	0.045347234895028	0.0265674083251653	0.187418549659152	0.767590042727965	0.825916781921065	0.83730669108224	0.0935053209301197	0.0105952064850611	0.243050479888916	0.144468336121566
CBLB	0.756005713871697	0.444503027639207	0.126373488747825	0.418403659100196	0.52638260049457	0.086214984082291	0.263596899641885	0.115554064981053	0.198564565788545	0.0371701045153719	0.583422864869445	0.434712346573671	0.0959654188480507
PTPN22	0.707044028949767	0.466066716195885	0.161960282735527	0.351928653572775	0.426047345706484	0.173791916901894	0.0169606878801628	0.0219985932000121	0.0106633951804908	0.043109918676091	0.432305228793455	0.516562414348125	0.138730989710814
EOMES	0.147282794321091	0.00591954550994298	0.00786467457811038	0.0179325810811415	0.249837930574818	0.000853867960759867	0	0.000701872641674142	0.00367656872777516	0.0023200112536098	0.0192444702227434	0.119877600351969	0
KLRC3	0.127465473667049	0.00199349099782031	0.00318875712653001	0.00271380670350538	0.275594822565714	0.000278823709603302	0	0.00380218953229068	0.00149951661357347	0.000768121789350654	0	0.0880000216960907	0.00109398575867114
ITGAE	0.543546999227582	0.208318874459176	0.167554709079365	0.225087089434495	0.163109643706499	0.151553396482481	0.147797757718298	0.142118681883544	0.242358294075541	0.134915865217646	0.313807107314854	0.668100689510504	0.101182218068311
TRBV9	0.207201841615869	0.0888118033296514	0.00558807693421841	0.0598916243663587	0.53061898205224	0.00119248327407945	0	0.00222540357139673	0	0.00503516735813834	0.092551173671277	0.30185048576196	0
FOXP3	0.00233173159989797	0.583147157277983	0.00585282968978087	0.00421577949605658	0	0.000119307619786402	0	0.00362461671400606	0.00188442451026052	0.00112372242772218	0.00865953928696181	0.0146005368630091	0
TNFRSF4	0.0335824099866519	1.3521813603448	0.118866533686717	0.250350586656003	0.00503993096939848	0.00797288754421945	0.00458165892848262	0.295794896731216	0.0489712876737216	0.0680131582297159	1.10813625901045	0.163538183967272	0.345079948626408
GK	0.0503218620335847	1.15426334161091	0.77444108252724	0.124400523793234	0.0241854358063595	0.0713017885003222	0.020323109737149	0.0162965434097619	0.0888419550921529	0.0389634876188004	0.855963444085178	0.263089473525683	0.191262311473185
CCR8	0.00144393397639867	0.490295722796417	0.00236358324686686	0.00665383467329301	0	0.000110217702920025	0	0.00720703534865647	0.00450338563699832	0.000967098890380426	0.0425040436481049	0.0169559115568797	0
IL2RA	0.0123880577740962	0.690217066060187	0.114838969502598	0.033117867983466	0	0.104075273040875	0.00258944741001836	0.00682327693767762	0.00497226057381465	0.00809605043629805	0.108623443142383	0.0683733739455541	0.0161678565602724
MAGEH1	0.0388288597982928	0.704257356351771	0.0266545350663364	0.0277862255203255	0.0703280813112034	0.0309269347398073	0.157242627110746	0.128312579701456	0.209419084344004	0.0972768292454156	0.387086360028642	0.109214373429616	0.0239075256448214
TNFRSF18	0.106034759992645	1.1705599549789	0.0784319218123952	0.182437991622777	0.0130636348811973	0.0132249915760884	0.010237416073128	0.0257602673568083	0.00900491733954262	0.0873469954720049	1.1603732465389	0.305893889784813	0.649290690981612
IKZF2	0.0356704599744545	0.525222293254357	0.010853388402611	0.00725167006814408	0.142600416980703	0.00221228735368563	0.0157552142937978	0.00380028568850028	0.036818932057993	0.00153852169080214	0.0137850478023826	0.0448540836572647	0.0101254969227071
TBC1D4	0.04616372618124	0.651655122239843	0.109290760668615	0.0560337624367882	0.000540167765980318	0.00592183492180801	0.0192897938467838	0.0550608994362506	0.0358641784962371	0.00293339462442832	0.126995448598605	0.105332361658414	0.00707049430633078
RTKN2	0.0125544296974377	0.480654156895576	0.0113599509745836	0.0132489529502218	0.0416408197304082	0.00202870649071705	0.0139166610108482	0.00196926892919933	0.0264790526458195	0.00114571801685926	0.00622399708705986	0.010810152331988	0
LAYN	0.0402866091808878	0.428818596784469	0.0060830203567942	0.00223622048319692	0.00184664109873334	0.000224217304324738	0.151325492119348	0.16776032599617	0.119736002187424	0.00195579393885352	0.0265033646852908	0.083174511273702	0.00464068343039273
CTLA4	0.335164692332422	1.40727482960508	0.0498025269495944	0.3000610543732	0.0207798398385836	0.00664115421147951	0.00600694219271342	0.0147996248600635	0.0108635035348056	0.016905823743253	1.25290398571544	0.458432821750641	0.0115618743053099
LINC01943	0.101249978559134	0.625077560790336	0.0513023552857339	0.0556683095057941	0.0710017436914869	0.00382899914712862	0.107149899888922	0.00605054732119099	0.103085688676544	0.0253331102819154	0.5921358137609	0.229883701483409	0.00107045043893412
AC017002.3	0.0181242975723325	0.379866103168838	0.0129544698695342	0.00407883166174202	0	0.000550753093337936	0.0641256114398992	0.00765630529167947	0.041320120334038	0.00379112008078532	0.182603281551968	0.0713829967578252	0.0160618305206299
BATF	0.415725963432388	2.0794224494268	0.16837529345726	0.650707125121602	0.585722982664434	0.148736062751684	0.0190739520721965	0.0253220380692	0.0191290685304476	0.0965651287061698	1.2567764197281	0.923250066697597	0.796720555080038
LAIR2	0.026612337142005	0.389657389159423	0.00355990474422773	0.0121782654430018	0.293228991012874	0.000200520872012048	0	0	0.000614149993276361	0.00250565680364768	0.42616394818305	0.103895560741425	0
CARD16	0.472194714865514	1.59783471334424	0.735654170693209	0.311919502065841	0.46221047486533	0.173664987772361	0.157687715358204	1.09384056131045	0.306114811527318	0.139600526970444	0.632123645206173	0.605597650567691	0.218017868160391
IL1R2	0.000213909187636579	0.269612573624523	0.13298062849169	0.000409974280115325	0	0.000520789552345514	0	0	0.00592110797102228	0.000654965954748067	0	0.00130417195955912	0
STAM	0.0984714065955247	0.521155342982099	0.0550931064225733	0.0852091375266331	0.0388111229643734	0.0408018913858479	0.0847743523893533	0.0931744886918014	0.103246823359397	0.0271235925008853	0.141747412281836	0.127347650329272	0.240668175009643
ICA1	0.00522851980083568	0.273068804355452	0.041614275885125	0.0114987210558929	0.0063285959048534	0.00420585692073097	0.00890170733133952	0.229956892032302	0.000869338578974281	0.00380607624442288	0.205524472068408	0.0324300847848256	0.00296178273603219
HTATIP2	0.125538635896636	0.583984621436243	0.227270783428103	0.122147721508364	0.192799354679003	0.122192356265055	0.287702081380067	0.174216589432084	0.221420724002403	0.0573068974031643	0.201019060944845	0.185941053827604	0.128208868398147
FAAH2	0.0228857017452257	0.431383252490336	0.0181746106470625	0.144482019825605	0.000584093635789366	0.0570615151935009	0	0.00433803287784705	0.00205846882023052	0.0518393557726434	0.326577537716506	0.0362333933909734	0.00166204851500842
CRADD	0.0424710071650812	0.259170390057845	0.0680022866961857	0.0328126882711676	0.0451631153975259	0.0161411603544239	0.0825981696446737	0.0559718463304784	0.040795699765138	0.0210351513592583	0.0643176083674212	0.0637333702643712	0.0178283867381868
DNPH1	0.178440059218042	0.755834780347878	0.3147621477892	0.198087597720047	0.0219670603907327	0.253710934004132	0.293588469481027	0.0792190333653925	0.354681661093764	0.31771047016617	0.576834063359839	0.56879053513209	0.0543504145275168
PMAIP1	0.320901032788189	0.942616378005042	0.426935956533998	0.191262783504065	0.430153432824793	0.539981420897962	0.089298947431423	0.0647521384646384	0.0602012208138389	0.124490988316861	0.281088451377884	0.512582953413327	0.0659377937008735
SIRPG	0.258853343313275	0.553470765434537	0.0293844997510314	0.153995977494065	0.0510703119393096	0.00261174066097031	0.00487365115571905	0.0128572710444418	0.00482419192888858	0.00575816129915642	0.558252973435168	0.391765123844147	0.00543437239264144
GEM	0.149992189336391	0.45944430883314	0.261947055744628	0.045181908519701	0.00176898788592321	0.0571661310526218	1.37687321586741	0.0141787446839979	1.55330654820687	0.0284583866478819	0.831620846340756	0.396361846208572	0.0416935608500526
ZC3H12D	0.111414260093804	0.457447752202239	0.0334320250091453	0.162520452005397	0.010730379585206	0.0743115536109842	0.00327758159902361	0.00921785525614849	0.0038186895534127	0.0194174806859457	0.292219799590444	0.192918208758036	0.01836736944257
SAMHD1	0.145122734125993	0.56224558610574	0.648394145810356	0.23682756705414	0.442101893744131	0.0150842801130066	0.234996845876729	0.204128286945686	0.300360871682613	0.0568688837461399	0.199054548019421	0.13667951575915	0.0473696883032922
MAL	0.0105497381737208	0.365127473939667	0.0126426998774211	0.193278463424119	0	0.0067431003792821	0.185030744252382	0.00591863965273796	0.242744006879615	0.00686630536254608	0.346538455079416	0.0410527337988218	0.00691579385679595
CD4	0.0307998463007292	0.534453008685948	0.565835309376319	0.323771027904821	0.068078670288947	0.0031141888586882	0.416171790824996	0.0461415609393673	0.323804583553414	0.0118683082231066	0.683627025310151	0.0905511515935262	0.0363476621455887
CD27	0.455581725534416	1.09024224697623	0.0320951149426401	0.265063366156555	0.058899466853755	0.476673981055158	0.00994728604952494	0.0132961554696944	0.0114002698062872	0.641338107820713	0.546228640260335	0.385445486028989	0.0200591577153628
TNIK	0.160751226548488	0.529875285532342	0.0474176301124195	0.22538790307076	0.221992357744007	0.0476407397217653	0.0545044627454546	0.0153119590845001	0.104522517230515	0.0231619455922734	0.327720854572669	0.158267841776212	1.14439602680758
THADA	0.0473746941811907	0.287042626914493	0.049121615216136	0.0643250730442523	0.0407883424458541	0.0588073759189318	0.0521259818364073	0.0519931770665815	0.0522769003372474	0.033696583507639	0.300560400919048	0.0646112929582596	0.0868758465968022
CORO1B	0.380192556221757	1.05248206978923	0.55699111663426	0.460448357204229	0.335083301079868	0.251418663704677	0.327444316833108	0.333566436897056	0.287645109200908	0.230821456727656	0.873854682230188	0.472419121305148	0.206279941318797
UGP2	0.241962654250756	0.686550599298728	0.248454655272265	0.293795271752185	0.290198408587398	0.152220309160486	0.346303784184986	0.167289963264144	0.365918537998826	0.0802663209162878	0.245554155783501	0.201527263482412	0.14354125922229
GBP5	0.388171905191769	0.750058984047277	0.188302658479661	0.284583244426174	0.493175356923126	0.0856679247503296	0.00719287936334257	0.0295553459656819	0.0198263134617719	0.134427488541513	0.366254474636086	0.597724060336749	0.00989897867449287
ENTPD1	0.101789302735176	0.326375842852337	0.192303774307171	0.0167328565124463	0.00431001499256124	0.118144052652828	0.229992773025124	0.423133849494913	0.237347144891672	0.167250354490948	0.274091393273034	0.310014430602392	0.00620254740423086
GLRX	0.162613583912601	0.545021239483389	0.552239476721734	0.153868912695067	0.379472394158521	0.130696768983282	0.415425852713762	0.178517194722922	0.25389683650828	0.602831449857264	0.164140229721269	0.325002350091934	0.0591745340499748
GADD45A	0.17345793036814	0.495174255006212	0.262759084918847	0.154188635227694	0.205741982416218	0.0727675638159909	0.246211142893191	0.263056153304568	0.729019212331286	0.426839505802953	0.281945033207863	0.310525771458944	0.195718490955781
CTSC	0.77478652613765	1.1601060398214	1.23633058450495	0.407984944201752	1.14071374066233	0.189028832529745	0.558003679856106	0.0578127742706613	0.737038279269716	0.142627820923924	0.539005151920452	0.963073084215323	0.369075457457782
PELI1	0.139586296823613	0.711814663693864	0.439349715473751	0.241807912603768	0.0888658085989514	0.552839851181073	0.31569772478607	0.268940631905745	0.0763243054081067	0.309404712462064	0.464197753902205	0.226990389943123	0.19550788779648
TMEM173	0.166031746707465	0.619205128989579	0.158410616380473	0.4249814540316	0.337795602993702	0.00439953332070887	0.446866094183039	0.529289616582992	0.355820319198427	0.0184287393242121	0.691844806622364	0.184308721025785	0.107914831281519
TRBV20-1	0.148012326666735	0.437390422691117	0.0305778531109293	0.264367113269707	0.0943091936937467	0.00392706806944801	0.00959268013636271	0.0352611205997539	0.00714085059017188	0.0159639278334199	0.266334941334829	0.187198992093404	0.0139552437529272
CNIH1	0.327348039651425	0.847090776972506	0.370399665944278	0.340155774605564	0.182986721060095	0.421794231991706	0.56153854518025	0.342261792791917	0.708652296960843	0.197826117922862	0.634186629472141	0.374407765428225	1.10124188560207
CD28	0.278711605613542	0.703170978254237	0.0632892891267935	0.513119851343747	0.00713202590391705	0.00536946684548777	0.00364074011643728	0.0319871077600043	0.00683710897105864	0.0227999149452556	0.426535531241975	0.161185727675756	0.00253071979600556
LEF1	0.0630631178774332	0.372305184618978	0.0163558471947908	0.28069957386706	0.0950250782365874	0.0026614025706941	0.0693149849772453	0.0543743465946855	0.0642115103200151	0.00966725179553032	0.160086000233353	0.0710426562627157	0.00527122053159337
RHBDD2	0.44809830502796	0.89335077474271	0.254402646503101	0.47887984782428	0.246255465786601	0.180968166797314	0.277571748583405	0.197343718916289	0.351809204466433	0.0963789333114118	0.73688580278389	0.307933248281479	0.894173317417806
GBP2	0.419939331003747	0.708051944769696	0.3603877133814	0.29526837259156	0.348693376325873	0.158434452282058	0.291660689203827	0.266993485251616	0.382977359777405	0.069867942002235	0.508770596528958	0.54355487092336	0.191283475825576
LYZ	0.00999043655163961	0.00574759466338439	2.59265247867753	0.00771200330116298	0.00231558851056837	0.00631877980746192	0	0.00162911283389459	0.0137894069326335	0.0022253197670886	0.0218019546446448	0.0127653785546621	0.0162471699065903
FCER1G	0.0186147605398096	0.0232244975614504	2.53059426290914	0.00493112978748319	0.0959226312599783	0.00352566975887612	0	0.00736142937163735	0.0114257945998745	0.00357315919254765	0.00511274754168269	0.0111856818199158	2.13047721823868
CST3	0.0187994651615918	0.0115146530584029	3.50592932663858	0.0108690374210283	0.100039645380235	0.00611852476807895	2.39150940775871	0.574118972695276	2.72279382099463	0.0682457535424919	0.0195128812166507	0.0127136043310165	1.91202496764611
TYROBP	0.0623769463307427	0.00373460823140504	3.06457994547983	0.0111748820904109	1.11934501930798	0.01365796613174	0.00090452598200904	0.0269756553771344	0.0251111850754185	0.0452958696746465	0.00784218174492766	0.0100485127766927	1.78887793401472
CXCL8	0.00454543919454242	0.00796894692595063	2.08704429245864	0.00475815468909585	0.000538454781679969	0.00583155853934864	0.0573457060036836	0.0506244361847081	0.023654990634699	0.00409274114307129	0.00183155624690408	0.00129986929893494	0.026814062416959
IL1B	0.00332575699664596	0.00817393823497194	1.82506826292723	0.00448722432947537	0	0.00335441094885721	0	0.00340400291292855	0.00553712160716503	0.00178961868403536	0.00536020157817833	0.00622503836949666	0.028603851957386
C1QA	0.0041434027299397	0.001519014086104	1.7844888314046	0.00276624885587429	0.0134620210317176	0.00132922442792572	0	0	0.00889811558872217	0.00111697286999587	0.00470236316174566	0.00781445010503133	0
AIF1	0.0386442577596147	0.0082757543802911	2.07913896016777	0.017709287994733	0.00734616070594687	0.0105578811286702	0.00150870106838368	0.00381318987085578	0.00657841211860795	0.00277375143766403	0.0197035343823081	0.179651982386907	0.0577878204332728
C1QC	0.00181375182511514	0.00242336314986989	1.70235388281445	0.00194553648577936	0.00161463056649436	0.00206082400642929	0	0	0.0111696357210281	0.00169613906063817	0.00700127702511237	0.00334001199404399	0
C15orf48	0.0111859202672515	0.00739104668191083	1.59761460827664	0.00511941304483898	0.0241506682762637	0.000948415537663202	0.0133668333292007	0.00467888804410727	0.00548556527284957	0.00354068394502004	0.0195974042434654	0.0481959262688955	0.0988062402423547
C1QB	0.00434798746068675	0.00252410720198074	1.51892054950198	0.00310536737142249	0.000540167765980318	0.0013611731930206	0.00443630350960626	0.00328932701425159	0.00860808454515116	0.000597449349634575	0.00154035357895963	0	0
SERPINA1	0.000971198343394095	0.00450901307375403	1.3561177059263	0.00070311759971497	0.0133966747231371	0.000657402733492981	0	0.00110798141036587	0.00429561393601554	0.000813119826894818	0.00889445895444371	0	0
MS4A6A	0.00514496482180473	0.003306408815228	1.33101511451105	0.00478212929273231	0.00280572548313091	0.000840268518011713	0	0.00380947719352522	0.0013083454912715	0.000376432500102303	0.023508224182738	0.00840699927012126	0
CXCL2	0.00310444618750336	0.000912626600611979	1.38755356879284	0.00299093794102906	0.00614817261382977	0.00111288793578843	0.22642896020854	0.583362364121591	0.423459197147726	0.00148114948426232	0.0046424314766349	0	0.0122639099756877
CXCL3	0.00248355876869128	0.00132629141062633	1.27561146796371	0.00301492263094061	0	0.000773774924886926	0.0618818154489553	0.212156321337161	0.143922529343901	0.00829143783585592	0.00105058071380128	0.00388175932566325	0.00477266076470719
PLAUR	0.0343696857096259	0.0106557198917725	2.01442352703462	0.119078554202167	0.0299624327912418	0.00564470257122542	0.250880252045614	0.117706199464727	0.348522326658512	0.0463354491627578	0.0188110490521033	0.0113646300037702	0.366571932747251
CD68	0.00401380204317863	0.00233072999604283	1.34215160831188	0.00413926825938951	0.00210347851430337	0.03520304622141	0.032243434422546	0.00501813567086552	0.140219121897358	0.0172902729267424	0.00484620091206061	0.0141236588954926	0.329089220689268
APOC1	0.0072034363056484	0.0125291909822868	1.28004508972789	0.00515130901872498	0.021388545374232	0.00766258719804475	0.179981761177381	0.0132298401902231	0.0958238618910215	0.00377816827188839	0.0217127314346755	0.0239609453678131	0.213109857330517
G0S2	0.00499509820775281	0.0205986823632867	1.68548541050404	0.0145226842405437	0	0.0578460242965092	0.216770206778138	0.00348107810324051	0.841640378640007	0.0751762973824234	0.487995737779164	0.0712695357004801	0.0678153406195089
CD14	0.00126299826797089	0	1.13922314943125	0.00125138939590606	0.00388073695926216	0.00192320412458684	0.0274638512620219	0.245669261860044	0.0878153113406672	0.000301066148010167	0	0.00546821204821269	0.00411370043851891
APOE	0.00844472767080281	0.019306033221729	1.25197856435552	0.00758309234482517	0.00215479833247468	0.00767707951572735	0.729551970351625	0.017762215976858	0.538768257080824	0.0153969530838005	0.00693184999886625	0	0.0525795662484201
